id,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
33,25.140435362301826,-6.96718063100249,1.175,24.994783969510326,-7.285434730391479,1.175,24.994783969510326,-7.285434730391479,0.825,25.140435362301826,-6.96718063100249,0.825
34,24.590222597923095,-6.585187827159472,1.175,24.938664267560064,-6.552196875966765,1.175,24.938664267560064,-6.552196875966765,0.825,24.590222597923095,-6.585187827159472,0.825
35,24.538265618226106,-7.336237746053572,1.175,24.335476577810056,-7.050971896209717,1.175,24.335476577810056,-7.050971896209717,0.825,24.538265618226106,-7.336237746053572,0.825
36,-20.677511604842614,-17.83093484349737,1.175,-20.55068639077578,-18.1571485235859,1.175,-20.55068639077578,-18.1571485235859,0.825,-20.677511604842614,-17.83093484349737,0.825
37,-21.3348733938703,-17.959496371955353,1.175,-21.11577800460075,-17.686554600874366,1.175,-21.11577800460075,-17.686554600874366,0.825,-21.3348733938703,-17.959496371955353,0.825
38,-20.832301936334336,-18.520029545353893,1.175,-21.17822361628539,-18.46675486713018,1.175,-21.17822361628539,-18.46675486713018,0.825,-20.832301936334336,-18.520029545353893,0.825
39,2.5120842733060362,-27.3969394633002,1.175,2.8603357311533455,-27.43188115912659,1.175,2.8603357311533455,-27.43188115912659,0.825,2.5120842733060362,-27.3969394633002,0.825
40,2.328482495812197,-28.041100138577907,1.175,2.184615599351515,-27.722035386367995,1.175,2.184615599351515,-27.722035386367995,0.825,2.328482495812197,-28.041100138577907,0.825
41,3.055998249381083,-27.847460430049,1.175,2.851610731700388,-28.131583189813725,1.175,2.851610731700388,-28.131583189813725,0.825,3.055998249381083,-27.847460430049,0.825
42,24.120511829991383,-27.28000969098891,1.175,24.388206595540954,-27.505485881522098,1.175,24.388206595540954,-27.505485881522098,0.825,24.120511829991383,-27.28000969098891,0.825
43,23.605258267112376,-27.707989076256027,1.175,23.666677304517833,-27.36342021253763,1.175,23.666677304517833,-27.36342021253763,0.825,23.605258267112376,-27.707989076256027,0.825
44,24.315040132911886,-27.95895762287538,1.175,23.98592405750565,-28.078048382001334,1.175,23.98592405750565,-28.078048382001334,0.825,24.315040132911886,-27.95895762287538,0.825
45,-22.00099367328032,-1.625000006330305,1.1750000063102206,-22.000991458899577,-1.9750000063233,1.1750000062962107,-22.00099367325575,-1.9750000063233,0.8250000063032156,-22.000995887636492,-1.625000006330305,0.8250000063172254
46,-21.99899145889966,-1.9749999936696958,1.1749999936427469,-21.998993673280403,-1.6249999936767008,1.1749999936567568,-21.998995887636575,-1.6249999936767008,0.8249999936637615,-21.998993673255832,-1.9749999936696958,0.8249999936497517
47,-22.00099367328032,3.3749999936696953,1.1750000063102206,-22.000991458899577,3.0249999936767002,1.1750000062962107,-22.00099367325575,3.0249999936767007,0.8250000063032156,-22.000995887636492,3.3749999936696957,0.8250000063172254
48,-21.99899145889966,3.025000006330304,1.1749999936427469,-21.998993673280403,3.375000006323299,1.1749999936567568,-21.998995887636575,3.3750000063232997,0.8249999936637615,-21.998993673255832,3.0250000063303046,0.8249999936497517
49,-22.00099367328032,8.374999993669695,1.1750000063102206,-22.000991458899577,8.0249999936767,1.1750000062962107,-22.00099367325575,8.0249999936767,0.8250000063032156,-22.000995887636492,8.374999993669695,0.8250000063172254
50,-21.99899145889966,8.025000006330304,1.1749999936427469,-21.998993673280403,8.3750000063233,1.1749999936567568,-21.998995887636575,8.3750000063233,0.8249999936637615,-21.998993673255832,8.025000006330304,0.8249999936497517
51,-22.00099367328032,13.374999993669695,1.1750000063102206,-22.000991458899577,13.0249999936767,1.1750000062962107,-22.00099367325575,13.0249999936767,0.8250000063032156,-22.000995887636492,13.374999993669695,0.8250000063172254
52,-21.99899145889966,13.025000006330304,1.1749999936427469,-21.998993673280403,13.3750000063233,1.1749999936567568,-21.998995887636575,13.3750000063233,0.8249999936637615,-21.998993673255832,13.025000006330304,0.8249999936497517
53,-17.00099367328032,-1.625000006330305,1.1750000063102206,-17.000991458899577,-1.9750000063233,1.1750000062962107,-17.00099367325575,-1.9750000063233,0.8250000063032156,-17.000995887636492,-1.625000006330305,0.8250000063172254
54,-16.99899145889966,-1.9749999936696958,1.1749999936427469,-16.998993673280403,-1.6249999936767008,1.1749999936567568,-16.998995887636575,-1.6249999936767008,0.8249999936637615,-16.998993673255832,-1.9749999936696958,0.8249999936497517
55,-17.00099367328032,3.3749999936696953,1.1750000063102206,-17.000991458899577,3.0249999936767002,1.1750000062962107,-17.00099367325575,3.0249999936767007,0.8250000063032156,-17.000995887636492,3.3749999936696957,0.8250000063172254
56,-16.99899145889966,3.025000006330304,1.1749999936427469,-16.998993673280403,3.375000006323299,1.1749999936567568,-16.998995887636575,3.3750000063232997,0.8249999936637615,-16.998993673255832,3.0250000063303046,0.8249999936497517
57,-17.00099367328032,8.374999993669695,1.1750000063102206,-17.000991458899577,8.0249999936767,1.1750000062962107,-17.00099367325575,8.0249999936767,0.8250000063032156,-17.000995887636492,8.374999993669695,0.8250000063172254
58,-16.99899145889966,8.025000006330304,1.1749999936427469,-16.998993673280403,8.3750000063233,1.1749999936567568,-16.998995887636575,8.3750000063233,0.8249999936637615,-16.998993673255832,8.025000006330304,0.8249999936497517
59,-17.00099367328032,13.374999993669695,1.1750000063102206,-17.000991458899577,13.0249999936767,1.1750000062962107,-17.00099367325575,13.0249999936767,0.8250000063032156,-17.000995887636492,13.374999993669695,0.8250000063172254
60,-16.99899145889966,13.025000006330304,1.1749999936427469,-16.998993673280403,13.3750000063233,1.1749999936567568,-16.998995887636575,13.3750000063233,0.8249999936637615,-16.998993673255832,13.025000006330304,0.8249999936497517
61,-12.00099367328032,-1.625000006330305,1.1750000063102206,-12.000991458899579,-1.9750000063233,1.1750000062962107,-12.000993673255753,-1.9750000063233,0.8250000063032156,-12.000995887636494,-1.625000006330305,0.8250000063172254
62,-11.998991458899658,-1.9749999936696958,1.1749999936427469,-11.998993673280399,-1.6249999936767008,1.1749999936567568,-11.998995887636573,-1.6249999936767008,0.8249999936637615,-11.998993673255832,-1.9749999936696958,0.8249999936497517
63,-12.00099367328032,3.3749999936696953,1.1750000063102206,-12.000991458899579,3.0249999936767002,1.1750000062962107,-12.000993673255753,3.0249999936767007,0.8250000063032156,-12.000995887636494,3.3749999936696957,0.8250000063172254
64,-11.998991458899658,3.025000006330304,1.1749999936427469,-11.998993673280399,3.375000006323299,1.1749999936567568,-11.998995887636573,3.3750000063232997,0.8249999936637615,-11.998993673255832,3.0250000063303046,0.8249999936497517
